"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"ASBC","Associated Banc-Corp","13.15","2257076454.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asbc",
"ASBCW","Associated Banc-Corp","1.844","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asbcw",
"ASFI","Asta Funding, Inc.","9.6","124616073.6","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/asfi",
"ATEA","Astea International, Inc.","4.38","15646669.62","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/atea",
"ASTE","Astec Industries, Inc.","31.95","727911386.55","n/a","1986","n/a","n/a","http://www.nasdaq.com/symbol/aste",
"ASTX","Astex Pharmaceuticals, Inc.","2.87","267732168.9","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/astx",
"ALOT","Astro-Med, Inc.","8.8481","65843047.669","n/a","1983","n/a","n/a","http://www.nasdaq.com/symbol/alot",
"ATRO","Astronics Corporation","30","371888640","n/a","1972","n/a","n/a","http://www.nasdaq.com/symbol/atro",
"ASTC","Astrotech Corporation","0.8599","16740513.4223","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","7.36","38695553.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/asur",
"ATAI","ATA Inc.","4.92","113160000","n/a","2008","n/a","n/a","http://www.nasdaq.com/symbol/atai",
"ATHN","athenahealth, Inc.","85.34","3072139213.46","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/athn",
"AFCB","Athens Bancshares Corporation","16.57","41411081.2","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/afcb",
"ATHX","Athersys, Inc.","1.32","39244052.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/athx",
"AAME","Atlantic American Corporation","2.94","62479527.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aame",
"ACFC","Atlantic Coast Federal Corporation","2.44","6414908.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acfc",
"ATNI","Atlantic Tele-Network, Inc.","44.45","691392991.1","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/atni",
"AAWW","Atlas Air Worldwide Holdings","51.97","1374065180.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaww",
"ATML","Atmel Corporation","5.1","2244660924.3","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/atml",
"ATMI","ATMI Inc.","18.47","589926702.28","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/atmi",
"ATOS","Atossa Genetics Inc.","8.5","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atos",
"ATRC","AtriCure, Inc.","7.25","120707468.5","n/a","1979","n/a","n/a","http://www.nasdaq.com/symbol/atrc",
"ATRI","ATRION Corporation","220.55","444141163.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/atri",
"ATTU","Attunity Ltd.","7.84","85321943.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/attu",
"AUBN","Auburn National Bancorporation, Inc.","22.5","81964417.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aubn",
"ADNC","Audience, Inc.","5.69","115716722.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adnc",
"AUDC","AudioCodes Ltd.","2.53","102624390","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/audc",
"AAC","Australia Acquisition Corp.","10.12","86357329.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aac",
"AACOU","Australia Acquisition Corp.","10.26","82080000","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/aacou",
"AACOW","Australia Acquisition Corp.","0.36","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aacow",
"ADAT","Authentidate Holding Corp.","1.35","36485567.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adat",
"ABTL","Autobytel Inc.","3.9","34519531.8","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/abtl",
"ADSK","Autodesk, Inc.","32.45","7362905000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adsk",
"ADP","Automatic Data Processing, Inc.","59.22","28681942889.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adp",
"AMAP","AutoNavi Holdings Limited","10.91","534146999.45","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/amap",
"AUXL","Auxilium Pharmaceuticals, Inc.","24.28","1195043171.48","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/auxl",
"AVGO","Avago Technologies Limited","33.88","8296037956.36","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/avgo",
"AVNR","Avanir Pharmaceuticals, Inc.","3.21","437142265.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/avnr",
"AVEO","AVEO Pharmaceuticals, Inc.","9.3","406164191.7","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/aveo",
"AVNW","Aviat Networks, Inc.","2.32","142522418.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/avnw",
"AVID","Avid Technology, Inc.","9.78","379978877.88","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/avid",
"CAR","Avis Budget Group, Inc.","16.93","1800344275.61","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/car",
"AWRE","Aware, Inc.","6.37","142234054.69","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/awre",
"ACLS","Axcelis Technologies, Inc.","1.02","110000762.7","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/acls",
"AXTI","AXT Inc","3.34","108057199.7","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/axti",
"BCOM","B Communications Ltd.","5.29","158113048.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcom",
"BOSC","B.O.S. Better Online Solutions","0.5399","2414236.8163","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bosc",
"BEAV","B/E Aerospace, Inc.","43.29","4500814070.61","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/beav",
"BIDU","Baidu, Inc.","114.29","39932852854.4","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/bidu",
"BCPC","Balchem Corporation","37.56","1100371093.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcpc",
"BWINA","Baldwin & Lyons, Inc.","22.76","338375833.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bwina",
"BWINB","Baldwin & Lyons, Inc.","24","356811072","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bwinb",
"BLDP","Ballard Power Systems, Inc.","0.86","78674888.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bldp",
"BANF","BancFirst Corporation","43.01","652093792.46","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/banf",
"BANFP","BancFirst Corporation","27.342","27342000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banfp",
"BTFG","BancTrust Financial Group, Inc.","3.05","54800533.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/btfg",
"BKMU","Bank Mutual Corporation","4.59","212638561.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bkmu",
"BOCH","Bank of Commerce Holdings (CA)","4.59","74656923.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/boch",
"BMRC","Bank of Marin Bancorp","43.62","234017461.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bmrc",
"BKSC","Bank of South Carolina Corp.","11.15","49575564.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bksc",
"BOTJ","Bank of the James Financial Group, Inc.","5.95","19887369.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/botj",
"OZRK","Bank of the Ozarks","34.05","1177928424","n/a","1997","n/a","n/a","http://www.nasdaq.com/symbol/ozrk",
"BOVA","Bank Of Virginia","3.9","12085983","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bova",
"BFIN","BankFinancial Corporation","8.2","172798321.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfin",
"BANR","Banner Corporation","28.05","539212751.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/banr",
"BBSI","Barrett Business Services, Inc.","27.13","190016648.03","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/bbsi",
"BSET","Bassett Furniture Industries, Incorporated","12.95","141051879.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bset",
"BV","Bazaarvoice, Inc.","15.78","1089682771.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bv",
"BBCN","BBCN Bancorp, Inc.","12.6","982977748.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbcn",
"BCBP","BCB Bancorp, Inc. (NJ)","10.7","93359832.6","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/bcbp",
"BCDS","BCD Semiconductor Manufacturing Limited","3.83","69957006.71","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/bcds",
"BCSB","BCSB Bancorp, Inc.","13.8174","44059059.771","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcsb",
"BFED","Beacon Federal Bancorp, Inc.","21.08","130778212","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfed",
"BECN","Beacon Roofing Supply, Inc.","29.9136","1407234339.2256","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/becn",
"BBGI","Beasley Broadcast Group, Inc.","4.96","113140680.16","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/bbgi",
"BEBE","bebe stores, inc.","4.27","360338032.46","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/bebe",
"BBBY","Bed Bath & Beyond Inc.","62.54","14333974563.78","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/bbby",
"BELFA","Bel Fuse Inc.","16.51","196476512.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","17.81","211947103.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/belfb",
"BNCL","Beneficial Mutual Bancorp, Inc.","10.14","805582865.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bncl",
"BERK","Berkshire Bancorp, Inc.","8.04","115906231.92","n/a","1972","n/a","n/a","http://www.nasdaq.com/symbol/berk",
"BHLB","Berkshire Hills Bancorp, Inc.","23.65","525221683.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bhlb",
"BGMD","BG Medicine, Inc.","3.21","64655681.97","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bgmd",
"BGCP","BGC Partners, Inc.","5.03","736331841.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bgcp",
"BGSC","BGS Acquisition Corp.","9.83","52426633.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bgsc",
"BGSCU","BGS Acquisition Corp.","9.9","52799967","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bgscu",
"BGSCW","BGS Acquisition Corp.","0.18","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bgscw",
"BIDZ","Bidz.com, Inc.","0.7489","13704864.0088","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bidz",
"BGFV","Big 5 Sporting Goods Corporation","9.65","209370192.45","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/bgfv",
"BASI","Bioanalytical Systems, Inc.","1.3","9500223.2","n/a","1997","n/a","n/a","http://www.nasdaq.com/symbol/basi",
"BIOC","BioClinica, Inc","6.34","98833011.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bioc",
"BCRX","BioCryst Pharmaceuticals, Inc.","4.14","209044274.04","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/bcrx",
"BIOD","Biodel Inc.","2.87","40130710.62","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/biod",
"BDSI","BioDelivery Sciences International, Inc.","6.74","202527611.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bdsi",
"BIOF","BioFuel Energy Corp.","6.36","39688759.56","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/biof",
"BIIB","Biogen Idec Inc.","151.22","35740386535.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/biib",
"BIOL","Biolase, Inc.","2.02","63105620.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/biol",
"BLRX","BioLineRx Ltd.","3.03","53345013.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/blrx",
"BMRN","BioMarin Pharmaceutical Inc.","41.73","5155960332.12","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/bmrn",
"BMTI","BioMimetic Therapeutics, Inc.","4.31","121613084.83","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/bmti",
"BRLI","Bio-Reference Laboratories, Inc.","31.51","872807526.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/brli",
"BPAX","Biosante Pharmaceuticals, Inc.","1.5","32980210.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bpax",
"BIOS","BioScrip, Inc.","9.31","550374912.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bios",
"BSTC","BioSpecifics Technologies Corp","18","113984136","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bstc",
"BSPM","Biostar Pharmaceuticals, Inc.","1.3","12220280.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bspm",
"BDMS","Birner Dental Management Services, Inc.","17.07","31439355.3","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/bdms",
"BJRI","BJ&#39;s Restaurants, Inc.","40.54","1134747234.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bjri",
"BBOX","Black Box Corporation","25.85","436058505.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbox",
"BDE","Black Diamond, Inc.","9.51","297981109.5","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/bde",
"BLKB","Blackbaud, Inc.","24","1084363464","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/blkb",
"BKCC","BlackRock Kelso Capital Corporation","10.15","748005407.1","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/bkcc",
"ADRA","BLDRS Asia 50 ADR Index Fund","23.7","26070000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adra",
"ADRD","BLDRS Developed Markets 100 ADR Index Fund","20.09","49220500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adrd",
"ADRE","BLDRS Emerging Markets 50 ADR Index Fund","39.35","342345000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adre",
"ADRU","BLDRS Europe 100 ADR Index Fund","20.23","14161000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/adru",
"BLMN","Bloomin&#39; Brands, Inc.","15.21","1823658725.07","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/blmn",
"BCOR","Blucora, Inc.","17.93","724516085.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcor",
"NILE","Blue Nile, Inc.","40.12","498228053.52","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/nile",
"MNGL","Blue Wolf Mongolia Holdings Corp.","9.82","98813750","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mngl",
"MNGLU","Blue Wolf Mongolia Holdings Corp.","10.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mnglu",
"MNGLW","Blue Wolf Mongolia Holdings Corp.","0.42","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mnglw",
"BFLY","Bluefly, Inc.","1.04","29719676.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfly",
"BKEP","Blueknight Energy Partners L.P., L.L.C.","6.54","148262695.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bkep",
"BKEPP","Blueknight Energy Partners L.P., L.L.C.","8.55","257867640.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bkepp",
"BPHX","BluePhoenix Solutions, Ltd.","3.62","36613679.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bphx",
"BMC","BMC Software, Inc.","43.28","6901601920","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bmc",
"BNCN","BNC Bancorp","8.6","131787999.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bncn",
"BOBE","Bob Evans Farms, Inc.","38.47","1080145195.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bobe",
"BODY","Body Central Corp.","11.16","181585676.88","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/body",
"BOFI","BofI Holding, Inc.","27.72","321152443.92","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/bofi",
"WIFI","Boingo Wireless, Inc.","7.75","271493931.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wifi",
"BOKF","BOK Financial Corporation","59.48","4053214577.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bokf",
"BOLT","Bolt Technology Corporation","14.25","122425426.5","n/a","1981","n/a","n/a","http://www.nasdaq.com/symbol/bolt",
"BONA","Bona Film Group Limited","5.01","294919040.76","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/bona",
"BNSO","Bonso Electronics International, Inc.","1.01","5299372.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bnso",
"BAMM","Books-A-Million, Inc.","2.64","42118082.16","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/bamm",
"BPFH","Boston Private Financial Holdings, Inc.","9.81","774341294.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bpfh",
"BPFHW","Boston Private Financial Holdings, Inc.","4.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bpfhw",
"EPAY","Bottomline Technologies, Inc.","24.81","913700620.77","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/epay",
"BBRG","Bravo Brio Restaurant Group, Inc.","14.32","280279904.08","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/bbrg",
"BBEP","BreitBurn Energy Partners, L.P.","19.95","1379423717.7","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/bbep",
"BDGE","Bridge Bancorp, Inc.","22.95","199894362.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bdge",
"BBNK","Bridge Capital Holdings","15.82","241402632.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bbnk",
"BLIN          ","Bridgeline Digital, Inc.","1.29","19612564.02","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/blin          ",
"BRID","Bridgford Foods Corporation","6.88","63128011.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/brid",
"BCOV","Brightcove Inc.","12.64","345567829.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bcov",
"CELL","Brightpoint, Inc.","8.99","621763934.72","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/cell",
"BRCM","Broadcom Corporation","34.01","19011590000","n/a","1998","n/a","n/a","http://www.nasdaq.com/symbol/brcm",
"BSFT","BroadSoft, Inc.","38.66","1066633304.66","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/bsft",
"BVSN","BroadVision, Inc.","8.94","41632051.26","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/bvsn",
"BYFC","Broadway Financial Corporation","1.3099","2285205.6935","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/byfc",
"BWEN","Broadwind Energy, Inc.","2.22","31292305.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bwen",
"BRCD","Brocade Communications Systems, Inc.","6.07","2784283973.39","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/brcd",
"BRKL","Brookline Bancorp, Inc.","8.82","618114693.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/brkl",
"BRKS","Brooks Automation, Inc.","7.31","484139830.69","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/brks",
"BRKR","Bruker Corporation","13","2161416881","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/brkr",
"BMTC","Bryn Mawr Bank Corporation","22.26","298248339.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bmtc",
"BLMT","BSB Bancorp, Inc.","13.36","122549409.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/blmt",
"BSDM","BSD Medical Corporation","1.18","35108765.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bsdm",
"BSQR","BSQUARE Corporation","3.29","36073445.17","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/bsqr",
"BTUI","BTU International, Inc.","2","19031934","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/btui",
"BWLD","Buffalo Wild Wings, Inc.","87.68","1629725871.36","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/bwld",
"BLDR","Builders FirstSource, Inc.","4.92","475768600.2","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/bldr",
"BUR","Burcon Nutrascience Corp","4.62","139464831.66","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/bur",
"CFFI","C&F Financial Corporation","39.52","127101852.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cffi",
"CHRW","C.H. Robinson Worldwide, Inc.","59.99","9686855554.95","n/a","1997","n/a","n/a","http://www.nasdaq.com/symbol/chrw",
"CA","CA Inc.","25.29","11862036495.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ca",
"CCMP","Cabot Microelectronics Corporation","34.79","811240699.85","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/ccmp",
"CACH","Cache, Inc.","2.69","34652375.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cach",
"CDNS","Cadence Design Systems, Inc.","12.67","3482908285.01","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdns",
"CADX","Cadence Pharmaceuticals, Inc.","4","342238224","n/a","1985","n/a","n/a","http://www.nasdaq.com/symbol/cadx",
"CDZI","Cadiz, Inc.","9.88","152536934.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdzi",
"CZR","Caesars Entertainment Corporation","6.47","810769914.59","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/czr",
"CSTE","CaesarStone Sdot-Yam Ltd.","14.76","507231090","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cste",
